id,submit_time,men,women,1_14,15_24,25_49,50_64,65+,education,farm,income,message1946,message1964,message1981,message2012,trans1946,trans1964,trans1981,trans2012,insurance,experience,1904,1946,1964,1981,2012,levee,report,maner,location_code
356,2018-03-17 08:16:00,0,2,0,1,0,1,0,college or higher,False,"10,000~20,000",null,null,null,mobile phone; network; fixed telephone,null,null,bycycle,bycycle,False,null,do not know,do not know,do not know,heard of somewhere,heard of somewhere,5,3,2,A 
357,2018-03-17 08:19:00,2,1,0,1,2,0,0,vocational college,False,"＞50,000",null,null,null,mobile phone; fixed telephone; network,null,null,bycycle,car,True,null,do not know,do not know,do not know,do not know,heard of somewhere,5,5,5,B 
358,2018-03-17 08:22:00,1,2,0,1,2,0,0,college or higher,False,"＞50,000",null,null,null,fixed telephone; mobile phone,null,null,null,car,False,flooding,do not know,do not know,do not know,do not know,know from written records,5,7,7,B 
359,2018-03-17 08:25:00,2,1,0,1,2,0,0,vocational college,False,"＞50,000",null,null,null,mobile phone,null,null,bycycle,motor; car,True,null,heard of somewhere,heard of somewhere,heard of somewhere,heard from intimates,heard from intimates,6,6,6,B 
360,2018-03-17 08:26:00,2,1,0,0,0,2,1,vocational college,False,"10,000~20,000",null,null,mobile phone,mobile phone,null,null,bycycle,motor,True,null,heard of somewhere,heard of somewhere,heard of somewhere,heard of somewhere,know from written records,5,5,6,A 
361,2018-03-17 08:28:00,2,1,0,0,0,1,0,senior high school,False,"＞50,000",null,null,fixed telephone,fixed telephone; mobile phone,null,null,null; bycycle,bycycle,False,null,do not know,do not know,do not know,know from written records,heard of somewhere,5,5,5,B 
362,2018-03-17 08:32:00,3,1,0,0,1,1,0,college or higher,False,"＞50,000",null,null,null,fixed telephone; mobile phone; network,null,null,bycycle,bycycle,False,null,do not know,do not know,do not know,do not know,do not know,8,9,9,B 
363,2018-03-17 08:34:00,1,2,0,0,1,2,0,college or higher,False,"＞50,000",null,null,fixed telephone,mobile phone; network,null,null,bycycle,car,False,null,do not know,do not know,do not know,do not know,do not know,6,6,10,A 
364,2018-03-17 08:37:00,2,2,1,1,2,0,0,senior high school,False,"20,000~50,000",null,null,null,fixed telephone; mobile phone,null,null,bycycle,bycycle,False,null,do not know,do not know,do not know,do not know,do not know,6,7,8,A 
365,2018-03-17 08:39:00,1,2,1,0,2,0,0,senior high school,True,"20,000~50,000",null,null,null,fixed telephone; mobile phone,null,null,bycycle,bycycle,False,null,do not know,do not know,do not know,do not know,do not know,7,8,8,A 
366,2018-03-17 09:34:00,2,1,0,1,2,0,0,senior high school,True,"20,000~50,000",null,null,null,fixed telephone; mobile phone,null,null,bycycle,bycycle,False,null,do not know,do not know,do not know,do not know,do not know,8,9,9,A 
367,2018-03-17 09:36:00,2,2,1,1,2,0,0,vocational college,False,"＞50,000",null,null,null,fixed telephone; mobile phone,null,null,bycycle,bycycle; motor,False,null,do not know,do not know,do not know,do not know,heard of somewhere,7,8,8,A 
368,2018-03-17 09:37:00,1,2,0,1,1,1,0,senior high school,True,"20,000~50,000",null,null,null,fixed telephone; mobile phone,null,null,bycycle,bycycle,False,null,do not know,do not know,do not know,do not know,heard of somewhere,6,6,8,A 
369,2018-03-17 09:38:00,2,1,1,0,2,0,0,junior high school,True,"20,000~50,000",null,null,null,fixed telephone; mobile phone,null,null,null,bycycle,False,null,do not know,do not know,do not know,do not know,heard of somewhere,9,8,9,A 
370,2018-03-17 09:40:00,2,1,0,1,1,1,0,senior high school,False,"＞50,000",null,null,null,fixed telephone; network; mobile phone,null,null,bycycle,bycycle,True,null,do not know,do not know,do not know,do not know,heard of somewhere,9,8,8,A 
371,2018-03-17 09:41:00,2,1,0,0,1,0,0,vocational college,True,"20,000~50,000",null,null,null,fixed telephone; mobile phone,null,null,bycycle,bycycle,False,null,do not know,do not know,do not know,do not know,heard of somewhere,9,8,8,A 
372,2018-03-17 10:08:00,2,2,0,2,2,0,0,college or higher,False,"＞50,000",null,null,null,fixed telephone; mobile phone; network,null,null,bycycle,bycycle; car,False,null,do not know,do not know,do not know,do not know,know from written records; heard of somewhere,7,6,6,A 
373,2018-03-17 10:11:00,1,2,0,1,2,0,0,senior high school,True,"20,000~50,000",null,null,null,fixed telephone; mobile phone,null,null,bycycle,bycycle,False,null,do not know,do not know,do not know,do not know,heard of somewhere,8,10,9,A 
374,2018-03-17 10:14:00,2,1,0,1,0,2,0,senior high school,True,"20,000~50,000",null,null,null,fixed telephone; mobile phone,null,null,bycycle,bycycle,False,null,do not know,do not know,do not know,do not know,do not know,5,7,9,A 
375,2018-03-17 10:16:00,2,2,0,1,2,1,0,senior high school,True,"20,000~50,000",null,null,null,fixed telephone; mobile phone,null,null,bycycle,bycycle,False,null,do not know,do not know,do not know,do not know,heard of somewhere,7,10,7,A 
376,2018-03-17 10:19:00,2,2,1,1,2,0,0,vocational college,True,"＞50,000",null,null,null,fixed telephone; mobile phone,null,null,bycycle,bycycle; motor,False,null,do not know,do not know,do not know,heard of somewhere,heard of somewhere; know from written records,6,9,8,A 
377,2018-03-17 10:21:00,1,2,1,0,2,0,0,junior high school,True,"20,000~50,000",null,null,null,fixed telephone; mobile phone,null,null,bycycle,bycycle,False,null,do not know,do not know,do not know,heard of somewhere,heard of somewhere; know from written records,6,8,10,A 
378,2018-03-17 10:38:00,2,1,0,1,2,0,0,senior high school,True,"＞50,000",null,null,null,fixed telephone; mobile phone; network,null,null,bycycle,bycycle,False,null,do not know,do not know,do not know,heard of somewhere,heard of somewhere,7,10,7,A 
379,2018-03-17 10:39:00,2,1,0,1,2,0,0,college or higher,True,"＞50,000",null,null,null,mobile phone; network,null,null,bycycle,bycycle,False,null,do not know,do not know,do not know,do not know,do not know,6,6,6,A 
380,2018-03-17 10:41:00,2,1,1,0,2,0,0,junior high school,True,"20,000~50,000",null,null,null,mobile phone; network,null,null,bycycle,bycycle,False,null,do not know,do not know,do not know,do not know,heard of somewhere,6,7,8,A 
381,2018-03-17 10:43:00,3,3,1,1,3,1,0,vocational college,False,"＞50,000",null,null,null,fixed telephone; mobile phone,null,null,bycycle,car,True,null,do not know,do not know,do not know,heard from intimates,heard of somewhere,10,10,10,A 
382,2018-03-17 10:44:00,1,1,0,0,0,1,0,senior high school,False,"＞50,000",null,null,fixed telephone,mobile phone; network,null,null,bycycle,bycycle,False,null,do not know,do not know,do not know,do not know,heard of somewhere,5,10,5,B 
383,2018-03-18 10:14:00,1,1,0,0,0,0,2,junior high school,True,"5,000~10,000",null,null,fixed telephone,mobile phone,null,bycycle,bycycle,null,False,null,do not know,do not know,do not know,do not know,do not know,10,10,10,D 
384,2018-03-18 10:18:00,1,2,0,0,0,2,1,junior high school,True,"20,000~50,000",null,null,fixed telephone,mobile phone,null,null,bycycle,motor,True,null,do not know,do not know,do not know,heard of somewhere; experienced,heard of somewhere; experienced,5,5,5,D 
385,2018-03-18 13:31:00,1,1,0,0,0,2,0,junior high school,True,"20,000~50,000",null,null,fixed telephone,mobile phone,null,null,bycycle,motor,True,null,do not know,do not know,do not know,experienced,experienced,5,5,5,D 
386,2018-03-18 13:33:00,2,1,0,1,0,2,0,junior high school,True,"20,000~50,000",null,null,null,mobile phone,null,null,bycycle,bycycle; motor,False,null,do not know,do not know,do not know,do not know,experienced,3,3,3,D 
387,2018-03-18 18:55:00,1,1,0,0,0,0,2,junior high school,True,"5,000~10,000",null,null,fixed telephone,mobile phone,null,bycycle,bycycle,null,True,null,do not know,do not know,do not know,do not know,do not know,10,10,10,D 
388,2018-03-18 19:00:00,2,2,0,2,2,0,0,college or higher,True,"20,000~50,000",null,null,null,mobile phone,null,null,null,motor,True,null,do not know,do not know,do not know,do not know,do not know,10,10,10,D 
389,2018-03-18 19:06:00,3,2,2,0,2,1,0,junior high school,True,"5,000~10,000",null,null,null,mobile phone,null,bycycle,bycycle,car,True,flooding,do not know,do not know,heard of somewhere,heard of somewhere,experienced,10,10,10,D 
390,2018-03-18 19:11:00,1,1,0,0,0,0,2,junior high school,True,"20,000~50,000",null,null,null,mobile phone,null,bycycle,bycycle,motor; bycycle,False,null,do not know,do not know,do not know,do not know,do not know,10,10,10,A 
391,2018-03-18 19:13:00,2,1,1,0,0,2,0,elementary school,True,"5,000~10,000",null,null,null,mobile phone,null,null,null,motor,True,flooding,do not know,do not know,do not know,do not know,experienced,5,10,10,D 
392,2018-03-18 19:13:00,1,1,0,0,0,0,2,junior high school,True,"20,000~50,000",null,null,null,mobile phone,null,bycycle,bycycle,bycycle; motor,False,null,do not know,do not know,do not know,heard of somewhere,heard of somewhere,10,10,10,A 
393,2018-03-18 19:17:00,1,1,0,0,1,1,0,elementary school,True,"5,000~10,000",null,null,null,mobile phone,null,null,bycycle,motor,True,inundation; flooding,do not know,do not know,do not know,do not know,heard of somewhere; experienced; heard from intimates,5,5,5,D 
394,2018-03-18 19:19:00,1,1,0,0,0,2,0,college or higher,True,"10,000~20,000",null,null,null,mobile phone; network,null,null,null,motor,False,null,do not know,do not know,do not know,do not know,do not know,10,10,10,A 
395,2018-03-18 19:20:00,3,3,2,0,2,2,0,junior high school,True,"10,000~20,000",null,null,null,fixed telephone; mobile phone; network,null,null,bycycle,bycycle; motor,True,flooding,do not know,do not know,do not know,do not know,do not know,10,10,1,D 
396,2018-03-18 19:22:00,4,3,1,1,3,1,1,college or higher,False,"＞50,000",null,null,fixed telephone,mobile phone; fixed telephone; network,null,null,null,car,False,flooding; inundation,do not know,do not know,do not know,do not know,do not know,8,8,8,A 
397,2018-03-18 19:23:00,3,2,1,1,1,2,0,senior high school,True,"＞50,000",null,null,null,mobile phone; network,null,null,bycycle,bycycle; motor; car,True,null,do not know,do not know,do not know,do not know,do not know,10,10,10,D 
398,2018-03-18 19:25:00,2,1,0,0,1,2,0,vocational college,True,"20,000~50,000",null,null,null,mobile phone; network,null,null,null,motor,False,flooding,do not know,do not know,do not know,heard from intimates,heard from intimates,7,6,6,A 
399,2018-03-18 19:27:00,3,2,1,0,4,0,0,senior high school,True,"20,000~50,000",null,null,null,mobile phone,null,null,null,motor,True,flooding,do not know,do not know,do not know,do not know,experienced,8,8,8,D 
400,2018-03-18 19:29:00,2,2,0,0,2,2,0,college or higher,True,"20,000~50,000",null,null,null,mobile phone,null,null,bycycle; motor,car,True,null,do not know,do not know,do not know,do not know,do not know,6,3,5,D 
401,2018-03-18 19:29:00,2,2,1,1,2,0,0,junior high school,True,"10,000~20,000",null,null,null,mobile phone; fixed telephone; network,null,null,bycycle,null,True,flooding,do not know,do not know,do not know,do not know,do not know,7,6,5,A 
402,2018-03-18 19:31:00,2,1,0,1,2,0,0,college or higher,False,"＞50,000",null,null,fixed telephone,fixed telephone; mobile phone,null,null,bycycle,motor,True,null,do not know,do not know,do not know,do not know,do not know,5,5,5,A 
403,2018-03-18 19:31:00,2,2,0,1,1,2,0,junior high school,True,"20,000~50,000",null,null,fixed telephone,network; mobile phone,null,bycycle,motor,motor,True,null,do not know,do not know,heard of somewhere,heard of somewhere,do not know,10,10,10,D 
404,2018-03-18 19:33:00,2,2,0,1,1,2,0,vocational college,True,"＞50,000",null,null,fixed telephone,mobile phone,null,null,bycycle,motor,False,null,do not know,do not know,do not know,do not know,do not know,9,7,9,A 
405,2018-03-18 19:35:00,1,1,0,0,2,0,0,senior high school,True,"20,000~50,000",null,null,fixed telephone,mobile phone,null,null,bycycle,motor,False,null,do not know,do not know,do not know,do not know,do not know,7,7,7,A 
406,2018-03-18 19:36:00,2,2,2,0,2,0,0,senior high school,True,"＞50,000",null,null,null,mobile phone,null,null,bycycle,motor; car,True,null,do not know,do not know,do not know,do not know,do not know,7,7,7,A 
407,2018-03-18 19:38:00,1,2,0,1,0,0,2,junior high school,True,"＜5,000",null,null,null,null,null,null,null,null,False,flooding,heard of somewhere,do not know,experienced,experienced,experienced,6,6,6,D 
408,2018-03-18 19:39:00,1,1,0,0,2,0,0,vocational college,False,"20,000~50,000",null,null,null,mobile phone; network; fixed telephone,null,null,null,bycycle,False,null,do not know,do not know,do not know,do not know,do not know,7,7,7,A 
409,2018-03-18 19:41:00,7,6,0,5,5,1,2,vocational college,True,"＞50,000",null,null,fixed telephone,mobile phone,null,null,bycycle,null,False,null,do not know,do not know,do not know,heard of somewhere,do not know,8,8,8,A 
410,2018-03-18 19:42:00,2,1,0,1,2,0,0,vocational college,True,"＞50,000",null,null,null,mobile phone,null,null,null,null,True,flooding; inundation,do not know,do not know,do not know,do not know,heard from intimates; experienced,7,8,6,D 
411,2018-03-18 19:43:00,1,1,0,0,0,2,0,senior high school,False,"20,000~50,000",null,null,null,network,null,null,null,null,False,null,do not know,do not know,do not know,do not know,do not know,5,5,5,A 
412,2018-03-18 19:44:00,2,2,0,2,0,2,0,junior high school,False,"＞50,000",null,null,null,mobile phone,null,bycycle,bycycle,bycycle; motor,True,null,do not know,do not know,do not know,do not know,do not know,5,5,5,A 
413,2018-03-18 19:45:00,1,1,0,0,0,2,0,elementary school,True,"10,000~20,000",null,null,null,null,null,null,bycycle,null,False,null,do not know,do not know,do not know,do not know,do not know,5,5,5,A 
414,2018-03-18 19:47:00,2,1,0,1,2,0,0,vocational college,False,"20,000~50,000",null,null,null,mobile phone; network,null,null,null,motor,False,null,do not know,do not know,do not know,do not know,do not know,10,10,10,A 
415,2018-03-18 19:47:00,2,2,0,0,2,2,0,junior high school,True,"10,000~20,000",null,null,null,mobile phone; fixed telephone,null,null,bycycle,bycycle; motor,True,flooding,do not know,do not know,heard of somewhere,heard from intimates,experienced,9,8,8,D 
416,2018-03-18 19:48:00,1,3,0,2,2,0,0,college or higher,False,"20,000~50,000",null,null,null,mobile phone,null,null,bycycle,bycycle,True,null,do not know,do not know,do not know,do not know,do not know,7,7,7,A 
417,2018-03-18 19:50:00,1,1,0,0,0,2,0,elementary school,True,"20,000~50,000",null,null,null,mobile phone,null,null,null,motor,True,null,do not know,do not know,do not know,do not know,do not know,10,10,10,A 
418,2018-03-18 19:53:00,2,1,0,0,1,1,1,college or higher,False,"＞50,000",null,null,null,mobile phone,null,null,null,null,True,null,heard of somewhere,do not know,do not know,do not know,heard of somewhere,7,7,7,A 
419,2018-03-18 19:54:00,2,1,0,0,1,2,0,vocational college,True,"20,000~50,000",null,null,null,mobile phone,null,null,null,bycycle; motor,True,inundation,do not know,do not know,do not know,heard from intimates,do not know,8,7,8,D 
420,2018-03-18 19:55:00,2,3,1,0,2,0,2,junior high school,False,"5,000~10,000",null,null,null,network; mobile phone,null,null,null,null,True,null,do not know,do not know,do not know,do not know,do not know,7,7,7,A 
421,2018-03-18 19:56:00,1,1,0,0,0,1,1,junior high school,True,"5,000~10,000",null,null,fixed telephone,mobile phone,null,null,bycycle,motor,True,null,do not know,do not know,do not know,heard of somewhere; heard from intimates,do not know,10,8,8,D 
422,2018-03-18 19:57:00,2,1,1,0,2,0,0,junior high school,False,"＞50,000",null,null,null,mobile phone,null,null,null,car,False,null,do not know,do not know,do not know,do not know,do not know,5,5,5,A 
423,2018-03-18 19:58:00,1,1,0,0,0,0,2,null,True,"＜5,000",null,null,null,mobile phone,null,null,bycycle,motor,False,null,do not know,do not know,heard of somewhere; heard from intimates,heard of somewhere,do not know,8,8,5,D 
424,2018-03-18 19:59:00,2,1,0,0,1,2,0,vocational college,False,"＞50,000",null,null,null,network,null,null,motor,null,True,null,do not know,do not know,do not know,heard from intimates,do not know,10,10,10,A 
425,2018-03-18 19:59:00,1,2,0,0,0,2,1,junior high school,True,"10,000~20,000",null,null,null,mobile phone,null,null,bycycle,motor,False,null,do not know,do not know,do not know,heard of somewhere,do not know,8,6,8,D 
426,2018-03-18 20:00:00,2,1,0,1,2,0,0,college or higher,False,"＞50,000",null,null,null,mobile phone; network,null,null,null,car,False,null,do not know,do not know,do not know,do not know,do not know,10,10,10,A 
427,2018-03-18 20:01:00,1,0,0,0,1,0,0,junior high school,False,"10,000~20,000",null,null,null,null,null,null,null,null,False,null,do not know,do not know,do not know,do not know,do not know,10,10,10,A 
428,2018-03-18 20:01:00,3,3,2,0,2,2,0,junior high school,True,"10,000~20,000",null,null,null,fixed telephone; mobile phone; network,null,null,bycycle,bycycle; motor; car,True,null,do not know,do not know,do not know,heard of somewhere,heard from intimates,7,8,9,D 
429,2018-03-18 20:02:00,4,2,1,1,2,1,1,senior high school,True,"20,000~50,000",null,null,null,mobile phone,null,null,bycycle,motor,False,null,do not know,do not know,do not know,do not know,do not know,6,6,1,A 
430,2018-03-18 20:03:00,2,3,0,3,2,0,0,college or higher,True,"20,000~50,000",null,null,null,fixed telephone; mobile phone,null,null,bycycle,bycycle; motor,True,null,do not know,do not know,do not know,heard of somewhere,heard of somewhere,7,8,8,D 
431,2018-03-18 20:04:00,1,1,0,0,2,0,0,junior high school,True,"5,000~10,000",null,null,fixed telephone,mobile phone,null,bycycle,null,bycycle; motor,False,null,do not know,do not know,do not know,do not know,do not know,8,8,8,A 
432,2018-03-18 20:05:00,1,1,0,0,0,2,0,elementary school,True,"5,000~10,000",null,null,fixed telephone,fixed telephone,null,null,bycycle,bycycle,False,null,do not know,do not know,do not know,do not know,heard of somewhere,10,5,6,A 
433,2018-03-18 20:05:00,2,1,0,0,1,2,0,junior high school,True,"10,000~20,000",null,null,null,fixed telephone; mobile phone,null,null,bycycle,bycycle; motor,True,null,do not know,do not know,do not know,do not know,do not know,7,8,8,D 
434,2018-03-18 20:07:00,3,2,1,0,2,1,1,college or higher,True,"10,000~20,000",null,null,null,fixed telephone,null,null,bycycle,bycycle; motor,True,flooding,do not know,do not know,do not know,experienced,do not know,8,7,9,D 
435,2018-03-18 20:08:00,3,1,1,1,1,1,0,senior high school,False,"＞50,000",null,null,null,mobile phone; fixed telephone,null,null,bycycle,bycycle; motor,True,flooding,do not know,do not know,do not know,heard from intimates; experienced,heard from intimates; experienced,10,10,10,A 
436,2018-03-18 20:10:00,2,2,0,0,2,2,0,college or higher,False,"20,000~50,000",null,null,null,mobile phone; network,null,null,bycycle,motor,True,null,do not know,do not know,do not know,do not know,do not know,5,5,5,A 
437,2018-03-18 20:11:00,2,1,0,1,2,0,0,senior high school,False,"5,000~10,000",null,null,null,fixed telephone; network; mobile phone,null,null,null,motor,True,null,do not know,do not know,do not know,do not know,heard of somewhere,8,5,6,A 
438,2018-03-18 20:13:00,2,2,0,1,2,1,0,junior high school,False,"10,000~20,000",null,null,null,null,null,null,null,null,True,null,do not know,do not know,do not know,do not know,heard of somewhere,8,8,9,A 
439,2018-03-18 20:15:00,2,2,0,0,2,2,0,senior high school,True,"＞50,000",null,null,null,mobile phone,null,null,null,motor,True,null,do not know,do not know,do not know,do not know,do not know,10,10,10,A 
440,2018-03-18 20:15:00,2,4,0,0,4,2,0,vocational college,True,"20,000~50,000",null,null,null,mobile phone,null,null,bycycle,bycycle; motor,True,null,do not know,do not know,do not know,heard from intimates,do not know,8,7,8,D 
441,2018-03-19 19:04:00,2,2,0,1,2,0,1,senior high school,True,"5,000~10,000",null,null,null,fixed telephone; mobile phone; network,null,null,bycycle,bycycle; motor; car,True,null,do not know,do not know,do not know,do not know,do not know,6,6,8,D 
442,2018-03-19 19:07:00,2,1,0,1,2,0,0,vocational college,True,"5,000~10,000",null,null,null,mobile phone,null,null,bycycle,motor; car,True,flooding,do not know,do not know,do not know,do not know,experienced,10,7,8,D 
443,2018-03-19 20:58:00,2,1,0,0,1,2,0,vocational college,False,"20,000~50,000",null,null,null,mobile phone; network,null,null,null,motor,True,null,do not know,do not know,do not know,do not know,heard from intimates,7,7,7,A 
444,2018-03-19 20:59:00,1,1,0,1,0,0,1,college or higher,False,"10,000~20,000",null,null,null,fixed telephone; mobile phone; network,null,null,null,null,False,null,do not know,do not know,do not know,do not know,heard of somewhere,5,6,7,A 
445,2018-03-19 21:01:00,1,1,0,0,2,0,0,junior high school,False,"＞50,000",null,null,null,fixed telephone; mobile phone,null,null,null,car,False,null,do not know,do not know,do not know,do not know,do not know,7,7,7,A 
446,2018-03-19 21:04:00,2,4,2,1,2,0,1,college or higher,True,"20,000~50,000",null,null,null,mobile phone,null,null,bycycle,motor,False,flooding,do not know,do not know,do not know,heard of somewhere; heard from intimates; experienced,heard of somewhere; heard from intimates; experienced,6,5,8,A 
447,2018-03-19 21:06:00,2,2,1,0,3,0,0,vocational college,False,"＞50,000",null,null,null,mobile phone,null,null,null,car,True,null,do not know,do not know,do not know,do not know,heard of somewhere,7,6,5,A 
448,2018-03-19 21:08:00,3,2,1,0,2,2,0,senior high school,False,"5,000~10,000",null,null,null,mobile phone,null,null,bycycle,car,True,null,heard of somewhere,heard of somewhere,heard of somewhere,heard of somewhere,heard of somewhere,7,7,7,A 
449,2018-03-19 21:09:00,1,1,0,0,0,2,0,junior high school,True,"10,000~20,000",null,null,null,mobile phone,null,null,null,motor,True,null,do not know,do not know,do not know,do not know,heard of somewhere,5,5,5,A 
450,2018-03-19 21:10:00,3,3,0,0,2,4,0,senior high school,True,"20,000~50,000",null,null,null,mobile phone,null,null,null,null,False,null,do not know,do not know,do not know,do not know,do not know,5,5,5,A 
451,2018-03-19 21:12:00,1,1,0,0,0,2,0,junior high school,True,"10,000~20,000",null,null,null,mobile phone,null,null,bycycle,motor,True,null,do not know,do not know,do not know,heard of somewhere,heard of somewhere,8,8,9,A 
452,2018-03-19 21:13:00,1,1,0,0,2,0,0,junior high school,True,"10,000~20,000",null,null,null,mobile phone,null,null,bycycle,motor,True,null,do not know,do not know,do not know,do not know,heard of somewhere,8,8,10,A
453,2018-03-19 21:13:00,1,0,0,0,0,1,0,junior high school,False,"10,000~20,000",null,null,null,fixed telephone; mobile phone; network,null,null,motor,null,False,null,do not know,do not know,do not know,do not know,do not know,7,7,7,A 
454,2018-03-19 21:15:00,2,2,0,0,2,2,0,vocational college,True,"20,000~50,000",null,null,fixed telephone,fixed telephone; mobile phone; network,null,null,null,bycycle; motor,True,null,do not know,do not know,do not know,do not know,do not know,7,7,7,A 
455,2018-03-20 08:10:00,1,2,0,1,0,2,0,college or higher,False,"10,000~20,000",null,null,fixed telephone,mobile phone; network,null,null,motor,car,True,null,do not know,do not know,do not know,do not know,do not know,6,6,9,C 
456,2018-03-20 08:12:00,2,2,1,1,2,0,0,college or higher,False,"10,000~20,000",null,null,null,mobile phone; network,null,null,null,car,True,null,do not know,do not know,do not know,do not know,do not know,7,8,8,C 
457,2018-03-20 08:13:00,1,3,2,0,2,0,0,vocational college,False,"5,000~10,000",null,null,null,mobile phone,null,null,null,motor,True,null,do not know,do not know,do not know,do not know,do not know,5,6,6,C 
458,2018-03-20 08:14:00,2,3,2,1,2,0,0,college or higher,False,"20,000~50,000",null,fixed telephone,mobile phone,network,bycycle,bycycle,motor,car,True,null,do not know,do not know,do not know,do not know,do not know,7,6,8,C 
459,2018-03-20 08:15:00,2,2,1,1,2,0,0,college or higher,False,"10,000~20,000",fixed telephone,fixed telephone,fixed telephone; mobile phone,mobile phone; network,bycycle,bycycle,motor,car,True,null,do not know,do not know,do not know,do not know,do not know,8,8,8,C 
460,2018-03-20 08:16:00,1,2,0,1,1,1,0,college or higher,False,"＞50,000",null,null,null,mobile phone,null,null,null,motor,True,null,do not know,do not know,do not know,do not know,know from written records,10,10,10,C 
461,2018-03-20 08:17:00,1,2,0,1,2,0,0,vocational college,False,"10,000~20,000",null,null,fixed telephone,fixed telephone; network; mobile phone,null,null,bycycle,motor,True,null,do not know,do not know,do not know,do not know,do not know,5,10,10,C 
462,2018-03-20 08:18:00,2,3,1,1,2,0,1,senior high school,True,"10,000~20,000",null,null,null,mobile phone,bycycle,bycycle,bycycle,motor,True,null,do not know,do not know,do not know,do not know,do not know,8,7,8,C 
463,2018-03-20 08:18:00,2,1,1,0,2,0,0,college or higher,False,"＞50,000",null,null,null,fixed telephone; mobile phone,null,null,null,car,True,null,do not know,do not know,do not know,do not know,do not know,6,8,7,C 
464,2018-03-20 08:19:00,2,2,2,0,2,0,0,college or higher,True,"5,000~10,000",null,null,null,mobile phone,null,null,null,bycycle; motor,True,null,do not know,do not know,do not know,do not know,do not know,5,4,5,C 
465,2018-03-20 08:21:00,1,1,0,1,1,0,0,college or higher,False,"20,000~50,000",null,null,fixed telephone,mobile phone,bycycle,bycycle,bycycle,car,True,null,do not know,do not know,do not know,do not know,heard of somewhere,5,5,8,C 
